pr_id,repository,pr_title,pr_description,author,created_date,merged_date,closed_date,num_commits,num_changed_files,additions,deletions,changed_lines,num_comments,num_reviews,review_decisions,num_reviewers,labels,merged,merge_time_hours,ai_reviewer_present,ai_reviewer_names,ai_code_present,commit_messages,modified_files,num_commits_norm,num_changed_files_norm,additions_norm,deletions_norm,changed_lines_norm,num_comments_norm,num_reviews_norm,num_reviewers_norm,num_commits_is_outlier,num_changed_files_is_outlier,additions_is_outlier,deletions_is_outlier,changed_lines_is_outlier,num_comments_is_outlier,num_reviews_is_outlier,num_reviewers_is_outlier
132,pytorch/pytorch,Fix issue #132 in module 16,This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_8,2025-08-27,2025-08-28T13,,5,11,18.0,51,69,2,3,"[""APPROVED"", ""APPROVED"", ""CHANGES_REQUESTED""]",2,"[""good first issue"", ""needs-review""]",True,37.293147274580654,True,"[""coderabbitai[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.0231372287103019,1.5663742260917457,-0.6965595049233758,0.6804779775904733,-0.31613853728337665,-1.0041290487425114,0.5223948098788154,0.0032980624459118257,False,False,False,False,False,False,False,False
133,pytorch/pytorch,Fix issue #133 in module 2,This PR addresses a bug ,dev_18,2026-02-18,2026-02-18T17,,1,7,17.0,12,29,3,1,"[""COMMENTED""]",1,[],True,17.900541126684004,True,"[""coderabbitai[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-1.582950400191337,0.2963410698011411,-0.7127890092242358,-0.5850345379564077,-0.8922802083644629,-0.5012263532120382,-1.5812084513781597,-1.233475354771056,False,False,False,False,False,False,False,False
134,pytorch/pytorch,Fix issue #134 in module 9,This PR addresses a bug ,dev_2,2025-05-15,2025-05-15T21,,5,7,4.0,3,7,7,4,"[""COMMENTED"", ""COMMENTED"", ""APPROVED"", ""CHANGES_REQUESTED""]",3,"[""good first issue"", ""enhancement""]",True,21.6375959609379,False,[],True,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.0231372287103019,0.2963410698011411,-0.9237725651354154,-0.8770758876979956,-1.2091581274590602,1.5103844289098547,1.574196440507303,1.2400714796628798,False,False,False,False,False,False,False,False
135,pytorch/pytorch,Fix issue #135 in module 13,This PR addresses a bug ,dev_9,2025-10-12,2025-10-12T20,,6,8,60.0,22,82,4,2,"[""COMMENTED"", ""APPROVED""]",2,"[""enhancement"", ""breaking-change""]",True,20.09577545050621,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",0.3668160641599569,0.6138493588737922,-0.014920324287257277,-0.2605441493546433,-0.12889249418202367,0.0016763423184349494,-0.5294068207496722,0.0032980624459118257,False,False,False,False,False,False,False,False
136,pytorch/pytorch,Fix issue #136 in module 14,This PR addresses a bug This PR addresses a bug ,dev_16,2025-12-06,,,4,9,295.0,95,390,4,2,"[""APPROVED"", ""COMMENTED""]",1,"[""enhancement"", ""bug""]",False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.4130905215805607,0.9313576479464434,3.799013186414835,2.108235687438236,4.307398373142339,0.0016763423184349494,-0.5294068207496722,-1.233475354771056,False,False,True,True,True,False,False,False
137,pytorch/pytorch,Fix issue #137 in module 16,This PR addresses a bug ,dev_16,2025-03-04,2025-03-04T02,,3,2,92.0,72,164,3,2,"[""COMMENTED"", ""CHANGES_REQUESTED""]",2,[],True,2.041628570564131,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py""]",-0.8030438144508195,-1.2912003755621144,0.5044238133402617,1.3619077936541784,1.052197931534203,-0.5012263532120382,-0.5294068207496722,0.0032980624459118257,False,False,False,False,False,False,False,False
138,pytorch/pytorch,Fix issue #138 in module 10,This PR addresses a bug This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_35,2025-12-24,,,9,9,12.0,28,40,8,2,"[""CHANGES_REQUESTED"", ""COMMENTED""]",1,"[""documentation"", ""good first issue""]",False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",1.5366759427707333,0.9313576479464434,-0.7939365307285356,-0.06584991619358473,-0.7338412488171642,2.013287124440328,-0.5294068207496722,-1.233475354771056,False,False,False,False,False,False,False,False
139,pytorch/pytorch,Fix issue #139 in module 14,This PR addresses a bug ,dev_29,2025-06-29,,,4,1,70.0,11,81,12,3,"[""COMMENTED"", ""COMMENTED"", ""COMMENTED""]",3,[],False,,False,[],True,"[""fix bug"", ""update tests""]","[""src/module_0.py""]",-0.4130905215805607,-1.6087086646347657,0.1473747187213424,-0.6174835768165842,-0.14329603595905083,4.024897906562221,0.5223948098788154,1.2400714796628798,False,False,False,False,False,True,False,False
140,pytorch/pytorch,Fix issue #140 in module 1,This PR addresses a bug This PR addresses a bug ,dev_24,2025-11-20,2025-11-20T00,,1,3,10.0,0,10,5,1,"[""COMMENTED""]",1,[],True,0.6563066560025731,False,[],True,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py""]",-1.582950400191337,-0.9736920864894634,-0.8263955393302556,-0.9744230042785249,-1.1659475021279788,0.5045790378489081,-1.5812084513781597,-1.233475354771056,False,False,False,False,False,False,False,False
141,pytorch/pytorch,Fix issue #141 in module 9,This PR addresses a bug This PR addresses a bug ,dev_2,2026-04-10,2026-04-10T06,,6,9,25.0,9,34,3,2,"[""CHANGES_REQUESTED"", ""APPROVED""]",2,"[""breaking-change"", ""enhancement""]",True,6.348161564646502,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",0.3668160641599569,0.9313576479464434,-0.5829529748173561,-0.682381654536937,-0.8202624994793271,-0.5012263532120382,-0.5294068207496722,0.0032980624459118257,False,False,False,False,False,False,False,False
142,pytorch/pytorch,Fix issue #142 in module 10,This PR addresses a bug This PR addresses a bug ,dev_13,2025-03-07,2025-03-07T17,,5,8,1.0,5,6,0,4,"[""CHANGES_REQUESTED"", ""CHANGES_REQUESTED"", ""CHANGES_REQUESTED"", ""CHANGES_REQUESTED""]",3,[],True,17.971520505851288,True,"[""copilot-pull-request-reviewer[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.0231372287103019,0.6138493588737922,-0.9724610780379953,-0.8121778099776428,-1.2235616692360873,-2.009934439803458,1.574196440507303,1.2400714796628798,False,False,False,False,False,False,False,False
143,pytorch/pytorch,Fix issue #143 in module 14,This PR addresses a bug This PR addresses a bug This ,renovate[bot],2025-11-21,,,9,1,111.0,0,111,2,2,"[""APPROVED"", ""COMMENTED""]",2,"[""enhancement""]",False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py""]",1.5366759427707333,-1.6087086646347657,0.812784395056601,-0.9744230042785249,0.28881021735176376,-1.0041290487425114,-0.5294068207496722,0.0032980624459118257,False,False,False,False,False,False,False,False
144,pytorch/pytorch,Fix issue #144 in module 13,This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_10,2025-10-01,2025-10-04T03,,5,5,9.0,52,61,9,2,"[""APPROVED"", ""APPROVED""]",2,"[""enhancement"", ""bug""]",True,75.87373119884066,True,"[""copilot-pull-request-reviewer[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.0231372287103019,-0.3386755083441611,-0.8426250436311156,0.7129270164506497,-0.4313668714995939,2.5161898199708013,-0.5294068207496722,0.0032980624459118257,False,False,False,False,False,True,False,False
145,pytorch/pytorch,Fix issue #145 in module 3,This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_15,2025-01-08,2025-01-08T03,,6,7,7.0,1,8,4,2,"[""CHANGES_REQUESTED"", ""APPROVED""]",2,"[""good first issue""]",True,3.275906509915734,True,"[""copilot-pull-request-reviewer[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",0.3668160641599569,0.2963410698011411,-0.8750840522328355,-0.9419739654183485,-1.194754585682033,0.0016763423184349494,-0.5294068207496722,0.0032980624459118257,False,False,False,False,False,False,False,False
146,pytorch/pytorch,Fix issue #146 in module 13,This PR addresses a bug ,dev_21,2026-04-16,,,4,4,145.0,18,163,2,4,"[""APPROVED"", ""APPROVED"", ""COMMENTED"", ""COMMENTED""]",3,[],False,,True,"[""copilot-pull-request-reviewer[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py""]",-0.4130905215805607,-0.6561837974168122,1.36458754128584,-0.3903403047953491,1.0377943897571758,-1.0041290487425114,1.574196440507303,1.2400714796628798,False,False,False,False,False,False,False,False
147,pytorch/pytorch,Fix issue #147 in module 1,This PR addresses a bug This PR addresses a bug ,dev_39,2026-01-09,,,4,2,13.0,152,165,5,3,"[""COMMENTED"", ""CHANGES_REQUESTED"", ""APPROVED""]",2,[],False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py""]",-0.4130905215805607,-1.2912003755621144,-0.7777070264276756,3.957830902468293,1.0666014733112301,0.5045790378489081,0.5223948098788154,0.0032980624459118257,False,False,False,True,False,False,False,False
148,pytorch/pytorch,Fix issue #148 in module 13,This PR addresses a bug ,dev_12,2026-04-21,,,6,10,42.0,2,44,8,2,"[""CHANGES_REQUESTED"", ""APPROVED""]",1,"[""needs-review""]",False,,True,"[""copilot-pull-request-reviewer[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",0.3668160641599569,1.2488659370190944,-0.30705140170273665,-0.9095249265581721,-0.6762270817090555,2.013287124440328,-0.5294068207496722,-1.233475354771056,False,False,False,False,False,False,False,False
149,pytorch/pytorch,Fix issue #149 in module 17,This PR addresses a bug ,dependabot[bot],2025-05-18,,,5,1,16.0,2,18,7,2,"[""CHANGES_REQUESTED"", ""APPROVED""]",2,"[""good first issue"", ""needs-review""]",False,,True,"[""copilot-pull-request-reviewer[bot]""]",True,"[""fix bug"", ""update tests""]","[""src/module_0.py""]",-0.0231372287103019,-1.6087086646347657,-0.7290185135250958,-0.9095249265581721,-1.0507191679117616,1.5103844289098547,-0.5294068207496722,0.0032980624459118257,False,False,False,False,False,False,False,False
150,pytorch/pytorch,Fix issue #150 in module 18,This PR addresses a bug This PR addresses a bug ,dev_35,2025-11-19,,,9,4,20.0,142,162,2,3,"[""APPROVED"", ""APPROVED"", ""CHANGES_REQUESTED""]",3,"[""breaking-change"", ""bug""]",False,,True,"[""coderabbitai[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py""]",1.5366759427707333,-0.6561837974168122,-0.6641004963216559,3.633340513866529,1.0233908479801486,-1.0041290487425114,0.5223948098788154,1.2400714796628798,False,False,False,True,False,False,False,False
151,pytorch/pytorch,Fix issue #151 in module 2,This PR addresses a bug This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dependabot[bot],2025-01-22,,,8,4,81.0,41,122,5,1,"[""CHANGES_REQUESTED""]",1,"[""enhancement""]",False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py""]",1.1467226499004746,-0.6561837974168122,0.325899266030802,0.35598758898870897,0.44724917689906246,0.5045790378489081,-1.5812084513781597,-1.233475354771056,False,False,False,False,False,False,False,False
152,pytorch/pytorch,Fix issue #152 in module 14,This PR addresses a bug ,dev_38,2025-09-17,2025-09-17T06,,2,5,12.0,79,91,4,3,"[""COMMENTED"", ""COMMENTED"", ""APPROVED""]",3,"[""breaking-change"", ""good first issue""]",True,6.101325706900545,True,"[""copilot-pull-request-reviewer[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-1.1929971073210783,-0.3386755083441611,-0.7939365307285356,1.5890510656754135,0.0007393818112207097,0.0016763423184349494,0.5223948098788154,1.2400714796628798,False,False,False,False,False,False,False,False
153,pytorch/pytorch,Fix issue #153 in module 3,This PR addresses a bug This PR addresses a bug ,renovate[bot],2025-02-13,2025-02-14T08,,4,1,13.0,15,28,5,3,"[""CHANGES_REQUESTED"", ""COMMENTED"", ""COMMENTED""]",2,[],True,32.08273327482593,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py""]",-0.4130905215805607,-1.6087086646347657,-0.7777070264276756,-0.4876874213758784,-0.9066837501414899,0.5045790378489081,0.5223948098788154,0.0032980624459118257,False,False,False,False,False,False,False,False
154,pytorch/pytorch,Fix issue #154 in module 18,This PR addresses a bug This PR addresses a bug ,renovate[bot],2026-02-27,,,2,8,73.0,4,77,3,4,"[""APPROVED"", ""CHANGES_REQUESTED"", ""CHANGES_REQUESTED"", ""APPROVED""]",3,"[""bug"", ""good first issue""]",False,,True,"[""coderabbitai[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-1.1929971073210783,0.6138493588737922,0.19606323162392228,-0.8446268488378192,-0.20091020306715945,-0.5012263532120382,1.574196440507303,1.2400714796628798,False,False,False,False,False,False,False,False
155,pytorch/pytorch,Fix issue #155 in module 12,This PR addresses a bug This PR addresses a bug ,dev_19,2025-08-16,,,4,9,7.0,20,27,6,3,"[""CHANGES_REQUESTED"", ""APPROVED"", ""COMMENTED""]",2,"[""documentation"", ""needs-review""]",False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.4130905215805607,0.9313576479464434,-0.8750840522328355,-0.3254422270749962,-0.9210872919185171,1.0074817333793813,0.5223948098788154,0.0032980624459118257,False,False,False,False,False,False,False,False
156,pytorch/pytorch,Fix issue #156 in module 12,This PR addresses a bug ,dev_1,2026-01-24,2026-01-28T09,,1,8,108.0,6,114,4,3,"[""CHANGES_REQUESTED"", ""APPROVED"", ""APPROVED""]",3,"[""good first issue"", ""needs-review""]",True,105.58303618988808,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-1.582950400191337,0.6138493588737922,0.7640958821540211,-0.7797287711174663,0.33202084268284526,0.0016763423184349494,0.5223948098788154,1.2400714796628798,False,False,False,False,False,False,False,False
157,pytorch/pytorch,Fix issue #157 in module 6,This PR addresses a bug This PR addresses a bug ,dev_32,2026-01-30,,,2,10,23.0,51,74,7,3,"[""COMMENTED"", ""APPROVED"", ""COMMENTED""]",3,"[""good first issue"", ""needs-review""]",False,,True,"[""copilot-pull-request-reviewer[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-1.1929971073210783,1.2488659370190944,-0.615411983419076,0.6804779775904733,-0.2441208283982409,1.5103844289098547,0.5223948098788154,1.2400714796628798,False,False,False,False,False,False,False,False
158,pytorch/pytorch,Fix issue #158 in module 1,This PR addresses a bug This PR addresses a bug ,dev_19,2025-06-01,,,2,8,31.0,0,31,6,3,"[""CHANGES_REQUESTED"", ""COMMENTED"", ""COMMENTED""]",2,"[""enhancement"", ""breaking-change""]",False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-1.1929971073210783,0.6138493588737922,-0.4855759490121963,-0.9744230042785249,-0.8634731248104085,1.0074817333793813,0.5223948098788154,0.0032980624459118257,False,False,False,False,False,False,False,False
159,pytorch/pytorch,Fix issue #159 in module 3,This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dependabot[bot],2025-07-28,,,9,9,46.0,58,104,4,1,"[""CHANGES_REQUESTED""]",1,"[""needs-review""]",False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",1.5366759427707333,0.9313576479464434,-0.2421333844992968,0.9076212496117083,0.1879854249125737,0.0016763423184349494,-1.5812084513781597,-1.233475354771056,False,False,False,False,False,False,False,False
160,pytorch/pytorch,Fix issue #160 in module 8,This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_19,2025-05-24,2025-05-26T04,,5,9,3.0,3,6,6,3,"[""CHANGES_REQUESTED"", ""APPROVED"", ""COMMENTED""]",2,[],True,52.43574008833014,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.0231372287103019,0.9313576479464434,-0.9400020694362754,-0.8770758876979956,-1.2235616692360873,1.0074817333793813,0.5223948098788154,0.0032980624459118257,False,False,False,False,False,False,False,False
161,pytorch/pytorch,Fix issue #161 in module 12,This PR addresses a bug This PR addresses a bug ,dev_5,2025-01-07,2025-01-07T17,,6,1,20.0,24,44,0,4,"[""APPROVED"", ""CHANGES_REQUESTED"", ""COMMENTED"", ""CHANGES_REQUESTED""]",3,"[""good first issue"", ""breaking-change""]",True,17.848845511497238,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py""]",0.3668160641599569,-1.6087086646347657,-0.6641004963216559,-0.19564607163429046,-0.6762270817090555,-2.009934439803458,1.574196440507303,1.2400714796628798,False,False,False,False,False,False,False,False
162,pytorch/pytorch,Fix issue #162 in module 3,This PR addresses a bug This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_2,2025-09-15,,,9,7,93.0,12,105,5,4,"[""COMMENTED"", ""CHANGES_REQUESTED"", ""COMMENTED"", ""APPROVED""]",3,[],False,,True,"[""coderabbitai[bot]""]",True,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",1.5366759427707333,0.2963410698011411,0.5206533176411217,-0.5850345379564077,0.20238896668960085,0.5045790378489081,1.574196440507303,1.2400714796628798,False,False,False,False,False,False,False,False
